id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,income,political,floor_area,height_cm,weight_jin,health,health_problem,depression,hukou,socialize,relax,learn,equity,class,work_exper,work_status,work_yr,work_type,work_manage,family_income,family_m,family_status,house,car,marital,status_peer,status_3_before,view,inc_ability,age,economic
840,4,1,19,59,95,2015,2,1955,1,1,1,3,40000,1,35.0,160,100,5,5,5,5,3,4,2,4,5,5,,,,,100000.0,2,3,1,2,3,2,2,3,2,60,0.11214518112079379
841,4,2,31,88,133,2015,2,1971,1,0,4,3,10000,1,130.0,154,96,2,1,2,1,2,2,1,1,1,1,,,,,30000.0,3,1,1,2,3,3,2,2,3,44,-0.14271138352874368
842,3,1,1,1,3,2015,1,1933,1,1,1,4,80400,4,38.5,170,140,2,2,3,2,1,4,1,3,6,5,,,,,135600.0,2,3,1,2,3,2,1,4,2,82,0.26022490091841427
843,4,2,22,67,107,2015,2,1962,8,1,1,7,10000,1,300.0,156,124,4,4,3,4,3,4,4,3,5,5,,,,,-3.0,2,3,1,2,3,2,2,4,2,53,-0.24250227555856654
844,3,2,18,55,89,2015,1,1980,1,1,1,6,10000,1,150.0,172,130,5,5,5,1,2,2,2,2,3,2,,,,,30000.0,6,2,1,2,3,3,2,4,4,35,-0.14271138352777696
845,4,1,12,32,60,2015,1,1960,1,1,1,3,80000,1,64.0,173,168,3,3,5,4,1,3,1,2,6,1,2.0,40.0,1.0,4.0,100000.0,4,3,2,2,3,2,2,4,2,55,0.14152442394758313
846,4,1,19,59,95,2015,2,1987,1,1,1,12,70000,1,100.0,168,110,4,5,5,2,2,3,3,3,7,5,,,,,-2.0,4,4,1,1,1,2,2,3,2,28,-0.19843008528695116
847,2,1,13,36,66,2015,2,1961,8,1,1,1,-2,1,200.0,155,120,4,4,3,1,5,4,1,4,2,5,,,,,-2.0,4,1,1,2,3,3,2,4,3,54,-0.249845229198874
848,3,1,22,65,103,2015,1,1948,1,1,1,1,20000,4,40.0,165,120,4,4,4,4,2,4,2,4,4,5,,,,,30000.0,2,2,1,2,3,3,2,4,2,67,-0.1353665728210796
849,2,2,21,62,98,2015,2,1968,1,1,1,3,0,1,288.0,150,102,4,3,3,1,4,4,1,2,-8,5,,,,,24000.0,4,2,1,2,3,3,3,3,-8,47,-0.17001237702254673
850,3,1,6,16,32,2015,1,1926,1,1,1,3,-2,4,60.0,160,80,2,3,4,1,2,2,2,4,3,5,,,,,-2.0,2,2,1,2,3,2,2,4,2,89,-0.2498452291979073
851,4,2,6,15,31,2015,1,1980,1,1,1,4,50000,1,580.0,170,140,4,4,4,1,2,2,1,4,5,1,3.0,15.0,1.0,3.0,80000.0,6,3,1,2,4,2,2,4,2,35,0.05296938253391625
852,4,1,22,67,107,2015,1,1945,1,1,1,7,24000,4,113.0,169,130,2,2,3,4,2,4,4,4,5,5,,,,,42000.0,3,3,2,2,3,2,3,5,-8,70,-0.09251628296128907
853,4,1,10,26,48,2015,1,1985,1,1,1,5,36000,1,60.0,175,140,4,5,4,1,2,4,2,3,4,1,3.0,5.0,1.0,3.0,60000.0,2,2,1,2,3,3,2,3,2,30,-0.023833961750001593
854,4,2,15,43,74,2015,1,1948,1,1,1,3,400000,1,48.0,174,110,4,4,4,2,4,3,1,3,6,1,2.0,50.0,1.0,4.0,50000.0,2,3,1,2,3,2,2,4,2,67,0.21025684332796077
855,4,2,31,86,129,2015,2,1958,1,1,1,3,0,1,40.0,160,85,1,1,1,1,2,3,1,3,5,4,,,,,22000.0,7,1,1,2,3,2,2,1,1,57,-0.17666443795287093
856,2,1,11,30,53,2015,2,1953,1,1,1,3,5000,1,120.0,156,96,5,4,2,1,4,4,1,2,1,4,,,,,5000.0,2,2,1,2,3,2,2,4,2,62,-0.22953455049809418
857,4,1,4,7,21,2015,2,1960,1,1,1,9,45000,1,90.0,166,130,3,4,3,2,2,4,2,3,6,5,,,,,100000.0,2,3,2,1,3,2,2,3,2,55,0.11581758647414248
858,4,2,19,56,90,2015,2,1943,1,1,1,1,9000,1,40.0,145,80,2,3,5,1,3,5,1,4,5,4,,,,,22200.0,2,3,1,2,3,2,2,3,-8,72,-0.16938890222197414
859,4,1,6,12,28,2015,1,1997,1,1,1,6,0,1,180.0,170,110,4,5,5,1,2,4,5,3,4,6,,,,,-2.0,1,3,1,2,1,2,2,4,-8,18,-0.24984376023479923
860,4,1,19,59,95,2015,2,1957,1,1,1,6,50000,1,40.0,153,106,4,4,4,2,2,2,2,2,6,5,,,,,150000.0,4,3,1,2,6,2,2,4,2,58,0.28579151506142825
861,4,2,21,62,98,2015,2,1970,8,1,1,4,70000,1,200.0,155,120,4,4,4,1,3,3,3,2,5,4,,,,,20000.0,3,3,1,2,3,2,1,3,-8,45,-0.13190282393341365
862,2,2,6,13,29,2015,2,1946,1,1,1,1,-3,1,75.0,150,78,3,3,4,1,3,2,3,3,5,4,,,,,-3.0,1,2,1,2,7,2,3,3,2,69,-0.2498492897094426
863,3,1,13,37,68,2015,1,1951,1,1,1,4,22000,1,29.0,168,120,3,5,2,2,3,5,1,2,5,5,,,,,-2.0,1,3,1,2,4,2,2,4,3,64,-0.2336851766800651
864,3,2,28,81,121,2015,1,1942,1,1,1,3,5000,1,150.0,158,90,2,3,3,1,2,3,1,4,2,3,,,,,40000.0,1,2,1,2,7,3,1,3,2,73,-0.11312348423433817
865,4,2,28,81,121,2015,1,1950,1,1,1,3,8000,1,120.0,165,120,2,3,3,4,2,2,2,4,5,3,,,,,50000.0,4,3,1,2,3,2,1,4,3,65,-0.07765973637457486
866,4,1,21,64,100,2015,1,1978,1,1,2,10,50000,4,100.0,170,130,4,4,4,2,3,3,3,2,5,1,3.0,12.0,1.0,4.0,70000.0,3,3,1,2,3,2,2,3,2,37,0.01970907788712882
867,5,2,31,86,129,2015,1,1945,1,1,1,3,-1,1,62.0,168,130,1,3,3,1,3,2,1,1,1,4,,,,,20000.0,3,1,1,2,7,2,1,-8,-8,70,-0.1833172333632991
868,4,1,16,47,79,2015,1,1975,1,1,1,3,50000,1,150.0,160,98,4,4,4,1,4,3,2,4,5,1,3.0,8.0,2.0,3.0,85000.0,5,3,1,2,3,3,1,4,2,40,0.06959953485730996
869,4,2,3,6,13,2015,2,1972,2,1,1,3,8000,1,160.0,165,120,4,2,3,1,1,3,1,2,4,3,,,,,30000.0,3,2,1,2,3,3,1,4,2,43,-0.14418034566911642
870,4,1,12,34,63,2015,2,1995,1,1,1,12,-1,1,90.0,170,130,5,4,4,2,4,3,4,2,5,6,,,,,200000.0,4,3,0,2,1,2,2,4,-8,20,0.4153682502808081
871,4,1,31,87,130,2015,2,1964,4,1,1,4,30000,1,55.0,166,120,2,2,3,2,4,4,1,4,4,5,,,,,150000.0,3,4,1,2,3,3,2,4,3,51,0.27110189364900034
872,3,1,12,32,58,2015,1,1995,1,1,1,10,0,2,60.0,174,130,4,4,4,2,2,3,3,3,3,1,3.0,1.0,1.0,3.0,-2.0,3,3,2,1,1,2,1,3,3,20,-0.24984376023479923
873,3,1,13,36,67,2015,2,1970,1,1,1,12,100000,4,68.0,163,120,4,5,5,5,3,3,4,2,6,1,3.0,23.0,1.0,3.0,100000.0,2,4,1,2,3,2,2,3,2,45,0.15621404536194453
874,4,2,31,87,131,2015,2,1970,1,1,1,3,0,1,120.0,150,140,2,3,5,1,2,4,2,4,1,4,,,,,8000.0,2,2,1,2,3,2,2,5,3,45,-0.22322886445740667
875,3,1,5,11,27,2015,1,1967,1,1,1,4,100000,1,9.0,170,160,4,5,5,1,4,4,1,3,1,1,5.0,25.0,2.0,3.0,100000.0,1,2,2,2,6,2,3,4,3,48,0.15621404536001113
876,2,1,7,18,38,2015,1,1972,1,1,1,12,80000,4,120.0,178,160,4,4,4,5,2,3,3,2,4,1,3.0,22.0,1.0,3.0,150000.0,3,4,2,1,3,2,2,4,3,43,0.307825947182487
877,5,1,23,68,108,2015,2,1990,1,1,1,12,5000,4,73.0,160,96,5,5,5,1,4,4,5,4,4,1,3.0,1.0,1.0,3.0,100000.0,2,3,1,1,1,2,1,2,2,25,0.08643834364735307
878,4,2,23,69,109,2015,2,1973,1,1,1,1,20000,1,120.0,158,109,3,2,4,1,2,2,1,3,5,3,,,,,30000.0,5,3,1,1,3,3,2,3,2,42,-0.1353665728201129
879,3,1,9,21,43,2015,1,1969,1,1,1,3,20000,-8,150.0,170,130,3,3,4,1,2,3,1,4,3,2,,,,,30000.0,2,3,1,2,3,2,1,3,2,46,-0.1353665728201129
880,4,1,10,25,47,2015,1,1961,1,1,1,4,50000,1,110.0,172,160,5,5,5,1,3,3,3,4,5,5,,,,,80000.0,4,3,2,1,3,2,1,3,2,54,0.05296938253391625
881,5,1,15,39,70,2015,1,1990,1,1,1,7,160000,1,30.0,178,124,4,4,4,1,4,4,2,1,7,1,1.0,7.0,1.0,1.0,160000.0,1,4,1,1,1,1,2,3,2,25,0.39984473748285315
882,4,1,7,18,40,2015,1,1991,1,1,1,4,18000,1,30.0,165,120,4,5,4,2,1,4,3,2,1,1,5.0,7.0,2.0,3.0,36000.0,3,2,1,2,1,3,2,3,3,24,-0.11687935217434663
883,4,1,21,63,99,2015,1,1939,1,1,1,3,10000,1,300.0,163,110,2,4,5,1,1,3,1,2,5,2,,,,,30000.0,2,3,2,2,3,2,1,4,2,76,-0.14271138352681023
884,4,2,22,66,106,2015,1,1963,1,1,1,6,10000,1,300.0,165,130,4,4,3,1,3,3,1,4,5,1,5.0,10.0,1.0,2.0,30000.0,6,3,1,2,3,2,2,3,2,52,-0.14271138352681023
885,4,2,28,81,123,2015,2,1972,1,1,1,3,0,1,180.0,154,102,2,3,3,1,4,2,1,2,4,3,,,,,40000.0,3,3,1,2,3,3,2,3,2,43,-0.11679588958672016
886,4,1,7,18,38,2015,1,1982,1,1,1,13,80000,1,97.0,181,140,5,4,4,2,2,3,3,4,6,1,2.0,9.0,1.0,1.0,140000.0,3,3,1,1,3,2,2,4,-8,33,0.2745656425347329
887,5,1,10,27,50,2015,1,1986,1,1,1,7,25000,1,300.0,178,130,4,5,5,1,3,3,2,4,6,1,3.0,10.0,1.0,3.0,45000.0,4,4,1,2,3,2,1,4,2,29,-0.08180371049561641
888,4,1,27,79,119,2015,2,1968,1,1,1,4,18000,1,54.3,168,136,5,5,4,4,3,4,2,3,5,1,3.0,24.0,1.0,3.0,18000.0,2,2,1,2,6,3,2,4,2,47,-0.176747900538564
889,2,1,12,33,62,2015,1,1936,1,1,1,1,0,1,120.0,166,130,2,2,2,1,2,5,1,2,3,4,,,,,-3.0,1,1,1,2,7,3,2,3,-8,79,-0.2498470862671973
890,5,1,17,48,80,2015,2,1957,1,1,1,7,45000,4,100.0,162,140,5,5,5,4,2,3,4,5,5,5,,,,,100000.0,2,4,2,2,3,2,1,3,2,58,0.11581758647510915
891,4,1,22,65,103,2015,1,1985,1,1,3,4,10000,1,120.0,160,120,5,4,4,1,4,4,2,4,3,1,5.0,17.0,2.0,3.0,40000.0,4,2,2,2,1,3,2,4,2,30,-0.10945107888098955
892,4,1,11,30,53,2015,2,1963,1,1,1,4,30000,1,30.0,158,106,5,5,3,1,4,5,1,4,5,1,2.0,13.0,1.0,4.0,30000.0,2,3,1,2,3,2,3,5,3,52,-0.12802176211341557
893,3,2,28,81,123,2015,2,1970,1,1,1,3,7000,1,120.0,155,90,2,2,3,1,3,4,1,3,4,3,,,,,10000.0,3,2,1,2,3,3,2,3,2,45,-0.21143543603336099
894,4,2,6,15,31,2015,2,1995,1,1,1,6,0,2,120.0,163,100,4,3,3,1,2,2,2,4,4,6,,,,,50000.0,5,3,1,2,1,2,2,4,-8,20,-0.08353558493993272
895,4,1,29,82,124,2015,2,1963,1,1,1,4,20000,1,60.0,163,130,3,3,3,1,3,3,1,4,3,4,,,,,50000.0,2,3,1,2,7,2,2,3,2,52,-0.06884596352653806
896,3,2,16,46,77,2015,2,1941,1,1,1,1,20000,1,100.0,160,90,3,4,3,1,3,3,2,5,4,4,,,,,100000.0,1,2,1,2,7,3,2,-8,3,74,0.09745555970643241
897,5,1,5,8,23,2015,2,1980,1,1,1,7,90000,1,90.0,158,104,5,4,4,2,3,4,3,4,5,1,4.0,1.0,1.0,3.0,90000.0,2,3,1,2,3,2,1,4,2,35,0.11560893000749302
898,4,1,21,63,99,2015,2,1936,1,1,1,1,18000,1,65.0,158,143,2,2,4,5,3,5,1,3,5,5,,,,,50000.0,2,3,1,2,3,2,1,4,2,79,-0.07031492566787755
899,2,2,23,68,108,2015,2,1967,1,1,1,3,5000,1,87.0,158,100,1,2,2,1,2,2,1,3,5,3,,,,,10000.0,3,1,1,2,3,3,1,2,2,48,-0.21290439817566717
900,4,2,31,88,133,2015,1,1965,3,0,1,4,10000,1,90.0,170,200,4,5,4,2,1,4,1,4,4,2,,,,,30000.0,3,2,1,2,3,2,1,4,3,50,-0.14271138352777696
901,3,1,6,14,30,2015,1,1955,1,1,1,1,30000,1,110.0,170,130,3,4,4,1,3,3,2,4,3,3,,,,,40000.0,3,2,1,2,3,2,2,4,2,60,-0.09476145746759487
902,4,1,19,57,92,2015,1,1962,1,1,1,4,30000,1,120.0,178,130,4,4,4,1,4,3,1,4,6,1,3.0,20.0,1.0,3.0,200000.0,5,3,4,1,3,2,1,3,2,53,0.4374034168819708
903,1,1,1,1,4,2015,2,1967,1,1,1,9,96000,4,72.3,168,120,3,4,5,2,2,4,2,3,3,1,3.0,25.0,1.0,2.0,96000.0,1,4,1,2,1,3,2,3,2,48,0.1399719992205506
904,5,2,31,87,131,2015,1,1997,1,1,1,4,0,1,80.0,168,96,5,5,3,1,4,4,4,4,8,4,,,,,0.0,3,3,1,1,1,2,1,5,2,18,-0.2498371081738699
905,3,2,6,12,28,2015,1,1968,1,1,1,3,10000,1,200.0,167,140,4,4,4,1,3,4,2,4,3,1,2.0,28.0,1.0,4.0,20000.0,1,3,1,2,3,3,2,4,2,47,-0.17597168817359765
906,4,1,12,32,61,2015,2,1965,1,0,1,4,10000,1,100.0,158,102,2,2,3,1,3,2,1,1,3,2,,,,,-2.0,2,3,2,1,3,3,1,4,-8,50,-0.24249894952810191
907,5,2,9,20,42,2015,2,1950,1,1,1,3,720,1,150.0,150,85,4,3,3,1,4,2,1,2,5,3,,,,,120000.0,2,3,1,2,7,2,1,4,2,65,0.14981537395846153
908,4,1,15,43,74,2015,2,1952,1,0,5,4,0,1,93.0,165,100,4,4,4,4,2,4,1,3,3,5,,,,,36000.0,2,2,0,2,3,2,2,3,2,63,-0.13010001144640182
909,4,1,28,81,122,2015,2,1942,1,1,1,1,3660,1,115.0,150,75,4,4,4,1,1,5,1,4,7,4,,,,,30000.0,4,3,1,2,7,2,2,3,2,73,-0.14736799351485635
910,4,1,10,24,46,2015,1,1972,1,1,1,4,50000,1,200.0,170,160,5,5,4,4,2,3,1,4,4,1,5.0,25.0,1.0,3.0,50000.0,4,2,1,2,3,2,2,4,2,43,-0.046811531407412746
911,5,1,4,7,21,2015,2,1967,1,1,1,3,10000,1,12.0,170,140,1,5,5,1,4,3,2,3,5,1,3.0,15.0,1.0,3.0,-2.0,4,2,1,2,3,3,3,5,2,48,-0.2424989495290686
912,4,1,10,27,49,2015,2,1946,1,1,1,12,42000,4,120.0,158,140,3,3,3,2,2,4,3,2,6,5,,,,,84000.0,2,3,1,2,3,2,2,4,4,69,0.06039765582727335
913,5,1,19,57,91,2015,2,1955,1,1,1,4,40000,1,60.0,163,120,4,4,5,5,2,3,3,4,7,5,,,,,300000.0,3,4,1,2,3,2,2,4,2,60,0.777351274057509
914,3,2,9,20,42,2015,2,1968,1,1,1,1,20000,1,85.0,147,92,2,3,4,1,1,2,1,2,4,2,,,,,20000.0,2,2,2,2,3,3,2,4,2,47,-0.16862687746786703
915,4,1,19,57,93,2015,1,1956,1,0,1,3,5000,1,130.0,175,146,2,1,4,1,1,4,1,3,5,4,,,,,50000.0,7,2,1,1,3,2,2,4,2,59,-0.07986317958755076
916,4,1,10,26,48,2015,2,1962,1,1,1,4,15000,1,200.0,165,145,4,4,4,1,2,3,2,3,4,1,2.0,20.0,1.0,4.0,60000.0,2,3,2,1,3,2,2,4,2,53,-0.03925806423309929
917,3,1,4,7,16,2015,2,1973,1,0,4,4,150000,1,60.0,165,106,3,3,3,1,2,3,2,4,7,1,7.0,23.0,2.0,2.0,200000.0,3,3,2,1,3,2,2,4,2,42,0.5255411453623389
918,4,1,27,78,118,2015,1,1989,1,1,1,10,30000,1,57.0,170,150,5,4,4,5,3,3,3,2,3,1,3.0,3.0,1.0,3.0,60000.0,3,2,2,2,1,2,1,4,3,26,-0.028240848174020002
919,5,2,24,71,111,2015,1,1996,1,0,4,4,18000,1,90.0,165,114,5,5,4,1,4,4,3,4,5,1,5.0,3.0,1.0,3.0,80000.0,1,3,2,2,1,2,2,4,2,19,0.029465988272484773
920,3,2,18,52,85,2015,1,1949,1,1,1,1,1000,1,100.0,167,90,2,3,3,1,2,3,1,3,1,4,,,,,1000.0,1,1,1,2,1,3,2,4,3,66,-0.24577659664045487
921,3,1,11,29,52,2015,2,1965,1,1,1,4,30000,1,80.0,160,140,4,5,3,1,4,4,2,2,4,1,5.0,3.0,1.0,3.0,120000.0,3,3,1,1,3,2,3,4,3,50,0.17132097970767132
922,5,1,31,87,131,2015,2,1976,1,1,1,4,10000,1,70.0,155,110,3,4,3,1,2,2,1,1,4,2,,,,,50000.0,3,2,1,2,3,2,3,3,3,39,-0.07619077423420209
923,4,1,29,82,124,2015,2,1941,1,1,1,1,1800,1,100.0,160,150,2,2,3,4,2,4,2,3,7,4,,,,,50000.0,4,3,1,2,3,2,2,3,-8,74,-0.08221351901272721
924,4,1,1,1,1,2015,2,1936,1,1,1,10,58000,1,44.0,163,130,3,4,4,2,2,4,2,4,6,5,,,,,58000.0,1,3,1,2,7,2,2,4,2,79,-0.01432743912365823
925,4,2,18,53,87,2015,2,1982,1,0,3,3,0,1,300.0,158,140,5,5,5,1,4,3,2,4,5,5,,,,,20000.0,4,3,1,2,3,2,2,3,2,33,-0.183316498880295
926,4,1,18,53,87,2015,2,1954,1,1,1,6,2500,1,72.0,160,120,4,4,4,5,2,3,2,4,4,5,,,,,6000.0,3,2,1,2,3,2,1,3,3,61,-0.2280447227100898
927,4,1,12,34,64,2015,1,1980,1,1,1,9,-3,1,89.0,169,120,5,5,5,4,3,4,3,4,6,1,2.0,10.0,1.0,1.0,-3.0,5,3,1,1,3,1,2,3,2,35,-0.24984928970847595
928,4,1,31,89,134,2015,2,1981,1,1,1,4,0,1,54.0,161,110,3,4,5,1,1,3,2,1,1,5,,,,,6000.0,4,2,0,2,4,3,3,3,3,34,-0.2298809253867641
929,5,1,24,72,112,2015,2,1967,1,1,1,12,50000,4,125.0,160,130,4,5,5,4,2,4,2,4,5,1,3.0,32.0,1.0,2.0,200000.0,2,3,2,1,3,1,1,3,2,48,0.4520930382953656
930,4,1,16,45,76,2015,1,1955,1,1,1,1,5000,1,100.0,170,120,4,4,4,1,4,3,1,4,5,3,,,,,20000.0,6,3,1,2,3,2,2,3,2,60,-0.17964409352694632
931,3,1,6,13,29,2015,1,1932,1,1,1,1,5000,1,50.0,155,80,2,3,3,1,3,3,1,3,3,4,,,,,20000.0,1,2,1,2,3,3,2,3,2,83,-0.17964409352791302
932,4,1,27,79,119,2015,1,1994,1,1,1,4,48000,1,50.0,162,125,5,5,3,1,5,4,1,2,5,1,3.0,6.0,1.0,3.0,80000.0,2,4,3,1,1,2,1,5,2,21,0.0515004203935435
933,4,2,19,57,93,2015,1,1950,1,1,1,3,20000,1,120.0,172,150,4,5,5,1,2,4,1,2,4,1,3.0,48.0,1.0,3.0,80000.0,6,3,1,2,3,2,2,4,3,65,0.03093495041382424
934,4,2,29,84,127,2015,1,1958,1,1,1,3,8000,1,40.0,150,105,2,3,3,1,2,2,1,4,4,3,,,,,10000.0,2,2,1,2,3,3,2,4,3,57,-0.21070095496269126
935,4,2,2,5,12,2015,1,1956,8,1,1,3,12000,1,90.0,156,104,2,3,3,1,4,3,2,4,3,4,,,,,28000.0,5,2,1,2,3,3,2,3,3,59,-0.147894482315795
936,4,1,28,81,121,2015,2,1990,1,1,1,6,0,1,70.0,150,100,4,4,3,1,2,2,2,2,5,1,3.0,1.0,1.0,3.0,40000.0,5,3,0,2,3,2,1,3,2,25,-0.11679588958672016
937,4,1,13,36,67,2015,2,1986,1,1,1,12,50000,1,150.0,160,104,4,5,4,2,4,4,3,4,5,1,2.0,6.0,1.0,1.0,50000.0,3,3,1,2,1,2,1,3,2,29,-0.04681153140644605
938,4,1,30,85,128,2015,1,1965,5,0,3,9,100000,1,70.0,173,160,4,3,5,2,2,4,1,3,5,5,,,,,100000.0,3,3,2,2,3,3,1,4,1,50,0.15621404536097783
939,4,1,12,32,61,2015,1,1959,1,1,1,12,150000,4,103.0,170,120,4,4,4,5,3,4,3,2,4,1,3.0,30.0,1.0,2.0,250000.0,3,4,2,1,3,3,2,4,3,56,0.6918426685972427
940,4,1,26,75,115,2015,1,1939,1,1,1,3,30000,1,35.0,157,144,4,4,4,2,4,4,2,4,6,5,,,,,84000.0,5,3,1,2,3,2,2,3,2,76,0.05158388297923655
941,4,1,15,39,70,2015,1,1975,1,1,1,4,60000,1,240.0,170,150,4,4,4,1,2,4,1,4,4,1,3.0,7.0,1.0,3.0,70000.0,3,3,1,2,3,2,1,3,2,40,0.027053888593826167
942,4,2,2,5,12,2015,1,1981,1,1,1,3,20000,1,100.0,170,120,5,5,4,1,3,3,1,4,5,3,,,,,20000.0,6,3,1,2,3,2,2,5,2,34,-0.1686268774669003
943,5,2,31,88,133,2015,1,1977,1,1,1,6,24000,1,130.0,170,140,4,4,5,1,4,4,2,2,5,1,4.0,15.0,1.0,3.0,24000.0,1,3,2,1,3,2,1,4,2,38,-0.15238483132550643
944,4,1,30,85,128,2015,1,1963,1,1,1,4,20000,1,62.5,168,157,2,1,1,2,3,5,2,1,3,5,,,,,30000.0,3,3,0,2,3,2,3,4,4,52,-0.1353665728201129
945,2,1,31,87,131,2015,1,1943,1,1,1,3,0,1,50.0,161,90,4,1,2,1,2,4,1,2,1,3,,,,,7200.0,3,2,1,2,4,3,3,2,2,72,-0.22588968882914964
946,4,1,9,20,42,2015,2,1974,1,1,1,4,0,1,50.0,153,120,5,4,3,1,3,3,1,2,5,5,,,,,40000.0,4,3,1,2,3,2,2,4,2,41,-0.11679588958672016
947,4,1,5,8,23,2015,1,1967,1,1,1,3,60000,1,90.0,170,130,4,5,5,1,4,3,1,4,3,1,3.0,19.0,1.0,2.0,90000.0,3,3,1,2,3,2,1,4,2,48,0.093574497887401
948,4,1,9,23,45,2015,1,1973,1,1,1,4,5000,1,50.0,168,144,5,5,5,1,2,3,1,3,5,1,3.0,20.0,1.0,3.0,100000.0,4,3,1,2,3,2,2,4,2,42,0.08643834364735307
949,4,1,10,26,48,2015,2,1957,1,1,1,3,50000,4,120.0,168,140,4,4,4,2,4,4,3,3,4,5,,,,,70000.0,2,3,1,2,3,2,2,4,3,58,0.01970907788712882
950,4,1,24,71,111,2015,1,1958,1,0,7,1,60000,1,240.0,180,150,5,5,5,5,4,3,1,4,5,3,,,,,120000.0,7,3,1,2,3,3,1,2,2,57,0.19335541182776336
951,4,2,2,2,9,2015,2,1967,8,1,1,4,10000,1,200.0,155,98,4,5,5,1,3,3,1,4,5,4,,,,,20000.0,3,2,1,2,3,2,2,4,2,48,-0.1759716881745644
952,4,2,16,46,77,2015,2,1952,1,0,3,1,10000,1,130.0,160,100,3,3,4,1,3,3,3,4,4,3,,,,,130000.0,2,2,1,2,3,2,1,4,2,63,0.18989166294009738
953,4,1,31,89,134,2015,1,1956,1,1,1,3,-3,1,85.0,170,120,4,5,4,1,1,4,1,3,4,4,,,,,-3.0,2,1,1,2,3,3,2,3,3,59,-0.24984928971040932
954,5,2,3,6,13,2015,2,1955,1,1,1,1,10000,1,200.0,155,100,4,5,5,1,5,4,1,4,10,3,,,,,60000.0,3,3,1,2,3,2,1,4,1,60,-0.04293046958644796
955,2,1,15,42,73,2015,1,1995,1,1,1,10,0,2,100.0,175,127,4,4,4,1,4,3,3,2,5,5,,,,,100000.0,1,4,1,1,1,2,1,3,2,20,0.08276593829497113
956,4,2,9,22,44,2015,2,1962,1,1,1,1,-1,1,100.0,168,140,5,1,3,1,5,4,1,4,3,4,,,,,30000.0,2,2,1,2,3,2,1,3,2,53,-0.15005692871554493
957,4,2,15,43,74,2015,1,1971,1,1,1,3,36000,1,200.0,165,130,4,4,4,1,4,4,3,3,6,1,5.0,23.0,1.0,3.0,15000.0,3,3,1,2,3,2,2,4,3,44,-0.17350533265957832
958,3,2,16,47,79,2015,2,1973,1,1,1,3,10000,1,110.0,155,105,3,4,3,1,5,4,1,3,4,3,,,,,10000.0,3,2,1,2,3,2,3,3,3,42,-0.2092319928213518
959,5,2,31,88,133,2015,2,1939,1,1,1,3,660,4,50.0,160,105,4,4,4,1,1,4,1,2,5,4,,,,,30000.0,4,3,1,2,7,2,2,3,-8,76,-0.14957143672686557
960,3,1,22,65,104,2015,1,1965,1,1,1,3,10000,1,50.0,160,120,4,5,4,1,1,2,1,2,3,1,3.0,11.0,1.0,3.0,15000.0,2,2,1,2,3,3,1,4,2,50,-0.19260184049795806
961,3,2,29,82,124,2015,1,1978,1,1,1,4,80000,4,30.0,172,158,3,2,2,1,4,4,2,2,1,3,,,,,85000.0,3,2,1,2,3,3,2,3,3,37,0.09163396697643529
962,4,1,12,32,57,2015,2,1961,1,1,1,4,60000,1,100.0,158,125,3,3,5,5,4,5,1,3,5,5,,,,,100000.0,3,3,1,1,3,2,1,4,-8,54,0.12683480253418847
963,4,1,12,32,58,2015,2,1962,1,0,1,6,-1,1,80.0,160,95,4,3,4,2,5,4,3,3,5,6,,,,,250000.0,3,4,-3,1,3,1,1,2,-8,53,0.5816697735157118
964,4,1,15,40,71,2015,1,1949,1,1,1,4,24000,1,55.0,165,125,3,3,4,2,2,1,1,2,1,5,,,,,30000.0,4,2,0,2,3,2,2,4,3,66,-0.13242864853840067
965,4,1,26,76,116,2015,2,1985,1,1,1,10,90000,4,90.0,168,170,4,4,4,2,2,2,2,4,4,1,3.0,6.0,1.0,3.0,200000.0,3,3,1,1,3,2,1,4,3,30,0.48147228112215484
966,3,1,22,65,104,2015,2,1971,1,1,1,10,20000,1,65.0,160,110,4,4,4,2,2,4,3,2,4,1,3.0,20.0,1.0,3.0,35000.0,2,2,1,2,3,3,2,4,3,44,-0.11873642049768587
967,4,1,27,77,117,2015,2,1945,3,0,1,3,20400,1,64.0,155,140,2,2,2,2,1,5,1,3,1,5,,,,,20400.0,1,2,1,2,7,3,2,2,3,70,-0.16700267285372766
968,4,1,1,1,3,2015,2,1947,1,1,1,8,26400,1,37.9,151,130,3,5,5,2,3,2,1,4,5,5,,,,,26400.0,2,2,1,2,3,2,1,4,3,68,-0.14263960364163678
969,3,1,5,8,24,2015,1,1957,1,1,1,4,20000,1,60.0,175,140,4,5,5,1,4,3,1,2,2,1,5.0,40.0,2.0,3.0,20000.0,2,2,1,2,3,3,2,3,3,58,-0.16862687746786703
970,4,1,10,27,49,2015,1,1985,1,1,3,7,70000,1,97.0,180,168,5,5,4,2,3,3,2,2,4,1,3.0,11.0,1.0,3.0,100000.0,3,3,1,1,3,2,1,4,2,30,0.13417961324088581
971,4,1,5,8,23,2015,1,1956,1,1,1,6,18000,1,63.0,174,150,4,4,4,2,4,4,3,2,5,1,3.0,39.0,1.0,3.0,48000.0,3,3,1,2,3,2,2,4,2,59,-0.07696698659723503
972,2,1,12,33,62,2015,2,1935,1,1,1,1,0,1,40.0,150,60,2,2,2,1,2,4,1,2,3,4,,,,,-1.0,2,2,1,2,3,3,2,3,-8,80,-0.24984043420530125
